# of proc= 16384
size= 512 [B] alltoall= 0.00166812 alltoall(2d)= 0.00168624 alltoallv= 0.0020892 alltoallv(2d)= 0.00283511 allgather= 0.000299441 allgatherv= 0.00109045
size= 1024 [B] alltoall= 0.00260319 alltoall(2d)= 0.00289703 alltoallv= 0.00272994 alltoallv(2d)= 0.00486881 allgather= 0.000482339 allgatherv= 0.00123454

# of proc= 8
size= 1 [B] alltoall= 4.40682e-05 alltoall(2d)= 5.0207e-05 alltoallv= 7.0052e-05 alltoallv(2d)= 8.31965e-05 allgather= 3.95174e-05 allgatherv= 4.25856e-05
size= 2 [B] alltoall= 6.38468e-05 alltoall(2d)= 5.51779e-05 alltoallv= 6.98487e-05 alltoallv(2d)= 8.46503e-05 allgather= 3.98168e-05 allgatherv= 4.28959e-05
size= 4 [B] alltoall= 4.27372e-05 alltoall(2d)= 5.4697e-05 alltoallv= 7.02693e-05 alltoallv(2d)= 8.35818e-05 allgather= 4.07194e-05 allgatherv= 3.92638e-05
size= 8 [B] alltoall= 6.22262e-05 alltoall(2d)= 5.03741e-05 alltoallv= 6.86988e-05 alltoallv(2d)= 8.67139e-05 allgather= 3.90898e-05 allgatherv= 4.29007e-05
size= 16 [B] alltoall= 6.37761e-05 alltoall(2d)= 5.33248e-05 alltoallv= 7.01541e-05 alltoallv(2d)= 8.83014e-05 allgather= 4.32318e-05 allgatherv= 4.22287e-05
size= 32 [B] alltoall= 6.37925e-05 alltoall(2d)= 5.77556e-05 alltoallv= 6.73163e-05 alltoallv(2d)= 9.30944e-05 allgather= 4.35538e-05 allgatherv= 4.28833e-05
size= 64 [B] alltoall= 5.65453e-05 alltoall(2d)= 5.90974e-05 alltoallv= 6.87486e-05 alltoallv(2d)= 0.000101728 allgather= 4.58932e-05 allgatherv= 4.25885e-05
size= 128 [B] alltoall= 7.92092e-05 alltoall(2d)= 6.49387e-05 alltoallv= 7.57323e-05 alltoallv(2d)= 0.000111504 allgather= 4.2907e-05 allgatherv= 4.89371e-05
size= 256 [B] alltoall= 6.22989e-05 alltoall(2d)= 9.74728e-05 alltoallv= 7.33881e-05 alltoallv(2d)= 0.000139533 allgather= 4.67151e-05 allgatherv= 4.69009e-05
size= 512 [B] alltoall= 7.09543e-05 alltoall(2d)= 0.000109907 alltoallv= 8.00541e-05 alltoallv(2d)= 0.000196883 allgather= 4.92145e-05 allgatherv= 5.29807e-05
size= 1024 [B] alltoall= 0.000152646 alltoall(2d)= 0.000190256 alltoallv= 8.81941e-05 alltoallv(2d)= 0.000326692 allgather= 6.53137e-05 allgatherv= 8.47659e-05

# of proc= 4
size= 1 [B] alltoall= 3.14245e-05 alltoall(2d)= 2.71865e-05 alltoallv= 3.13329e-05 alltoallv(2d)= 4.33881e-05 allgather= 2.55918e-05 allgatherv= 3.07096e-05
size= 2 [B] alltoall= 3.41453e-05 alltoall(2d)= 3.05169e-05 alltoallv= 3.12886e-05 alltoallv(2d)= 4.74224e-05 allgather= 2.7702e-05 allgatherv= 2.70934e-05
size= 4 [B] alltoall= 3.22739e-05 alltoall(2d)= 2.81898e-05 alltoallv= 2.99579e-05 alltoallv(2d)= 4.67255e-05 allgather= 2.5834e-05 allgatherv= 2.60086e-05
size= 8 [B] alltoall= 3.20565e-05 alltoall(2d)= 2.87135e-05 alltoallv= 3.04581e-05 alltoallv(2d)= 4.62205e-05 allgather= 2.70158e-05 allgatherv= 2.89891e-05
size= 16 [B] alltoall= 3.41011e-05 alltoall(2d)= 3.02306e-05 alltoallv= 2.9157e-05 alltoallv(2d)= 4.88474e-05 allgather= 3.05765e-05 allgatherv= 2.68168e-05
size= 32 [B] alltoall= 3.40241e-05 alltoall(2d)= 2.95018e-05 alltoallv= 3.09309e-05 alltoallv(2d)= 5.04055e-05 allgather= 2.65887e-05 allgatherv= 2.51915e-05
size= 64 [B] alltoall= 3.40695e-05 alltoall(2d)= 3.41926e-05 alltoallv= 3.17419e-05 alltoallv(2d)= 5.23722e-05 allgather= 2.5649e-05 allgatherv= 2.98405e-05
size= 128 [B] alltoall= 3.21546e-05 alltoall(2d)= 3.81983e-05 alltoallv= 2.99286e-05 alltoallv(2d)= 5.65414e-05 allgather= 3.03051e-05 allgatherv= 2.689e-05
size= 256 [B] alltoall= 3.36582e-05 alltoall(2d)= 4.40537e-05 alltoallv= 3.17499e-05 alltoallv(2d)= 6.96312e-05 allgather= 2.78529e-05 allgatherv= 3.04782e-05
size= 512 [B] alltoall= 3.6313e-05 alltoall(2d)= 6.09071e-05 alltoallv= 3.7271e-05 alltoallv(2d)= 9.70841e-05 allgather= 2.9176e-05 allgatherv= 3.40378e-05
size= 1024 [B] alltoall= 3.82045e-05 alltoall(2d)= 9.69036e-05 alltoallv= 3.71016e-05 alltoallv(2d)= 0.000156698 allgather= 4.00961e-05 allgatherv= 3.99147e-05


# of proc= 16384
#size= 1 [B] alltoall= 0.043158 alltoall(2d)= 0.0683001 alltoallv= 0 alltoallv(2d)= 0.0207671 allgather= 0.00171577 allgatherv= 0.00572062
#size= 2 [B] alltoall= 0.0485218 alltoall(2d)= 0.130465 alltoallv= 0 alltoallv(2d)= 0.0233251 allgather= 0.00223311 allgatherv= 0.00613657
#size= 4 [B] alltoall= 0.0509122 alltoall(2d)= 0.254592 alltoallv= 0 alltoallv(2d)= 0.0236069 allgather= 0.00271807 allgatherv= 0.00653426
#size= 8 [B] alltoall= 0.0480648 alltoall(2d)= 0.496313 alltoallv= 0 alltoallv(2d)= 0.0252741 allgather= 0.00131022 allgatherv= 0.00627524
#size= 16 [B] alltoall= 0.0526996 alltoall(2d)= 0.0154226 alltoallv= 0 alltoallv(2d)= 0.031725 allgather= 0.00193723 allgatherv= 0.00671563
#size= 32 [B] alltoall= 0.0588666 alltoall(2d)= 0.0282781 alltoallv= 0 alltoallv(2d)= 0.0442096 allgather= 0.0031992 allgatherv= 0.00792211
#size= 64 [B] alltoall= 0.0815546 alltoall(2d)= 0.0421579 alltoallv= 0 alltoallv(2d)= 0.0624435 allgather= 0.00575861 allgatherv= 0.0106441
#size= 128 [B] alltoall= 0.122424 alltoall(2d)= 0.0652908 alltoallv= 0 alltoallv(2d)= 0.0978525 allgather= 0.0113616 allgatherv= 0.017206
#size= 256 [B] alltoall= 0.214615 alltoall(2d)= 0.11844 alltoallv= 0 alltoallv(2d)= 0.176147 allgather= 0.0210844 allgatherv= 0.0289533
#size= 512 [B] alltoall= 0.371926 alltoall(2d)= 0.224974 alltoallv= 0 alltoallv(2d)= 0.335734 allgather= 0.0411606 allgatherv= 0.183161
#size= 1024 [B] alltoall= 0.709766 alltoall(2d)= 0.443715 alltoallv= 0 alltoallv(2d)= 0.641662 allgather= 0.0826521 allgatherv= 0.196114


# of proc= 16384
#size= 1 [B] alltoall= 0.0276848 alltoall(2d)= 0.0401178 alltoallv= 19.2321 alltoallv(2d)= 3.4247 allgather= 0.00125781 allgatherv= 0.00556836
#size= 2 [B] alltoall= 0.0301379 alltoall(2d)= 0.0763471 alltoallv= 22.9521 alltoallv(2d)= 0.0180598 allgather= 0.00205809 allgatherv= 0.00498348
#size= 4 [B] alltoall= 0.0351249 alltoall(2d)= 0.149975 alltoallv= 16.5752 alltoallv(2d)= 5.27892 allgather= 0.00231731 allgatherv= 0.00553188
#size= 8 [B] alltoall= 0.0323041 alltoall(2d)= 0.293143 alltoallv= 31.1604 alltoallv(2d)= 13.2395 allgather= 0.00236836 allgatherv= 0.00573494
#size= 16 [B] alltoall= 0.0388957 alltoall(2d)= 0.017643 alltoallv= 31.1811 alltoallv(2d)= 0.0277507 allgather= 0.00322403 allgatherv= 0.0066939
#size= 32 [B] alltoall= 0.0468805 alltoall(2d)= 2.48273 alltoallv= 49.127 alltoallv(2d)= 0.0438699 allgather= 0.00564352 allgatherv= 0.00883954
#size= 64 [B] alltoall= 2.03599 alltoall(2d)= 0.0408844 alltoallv= 14.3758 alltoallv(2d)= 0.0601849 allgather= 0.00910902 allgatherv= 0.0140613
#size= 128 [B] alltoall= 0.107018 alltoall(2d)= 0.0631876 alltoallv= 48.9808 alltoallv(2d)= 0.0947748 allgather= 0.0181916 allgatherv= 0.0383105
#size= 256 [B] alltoall= 0.191942 alltoall(2d)= 0.116048 alltoallv= 106.456 alltoallv(2d)= 0.172098 allgather= 0.0362103 allgatherv= 0.0565584
#size= 512 [B] alltoall= 0.364894 alltoall(2d)= 0.235753 alltoallv= 203.303 alltoallv(2d)= 0.33214 allgather= 0.0714949 allgatherv= 0.182283
#size= 1024 [B] alltoall= 0.755606 alltoall(2d)= 3.43118 alltoallv= 270.246 alltoallv(2d)= 0.651775 allgather= 0.143403 allgatherv= 0.220662
