 CLMB         210          42   125.597031       5.19976538E-07
 CLMB         197           1   99.2168655       1.39794483E-05
 CLMB         197           2   94.8858032       2.41713697E-05
 CLMB         197           3   106.641251       5.49666584E-06
 CLMB         197           4   129.636963       3.15222934E-07
 CLMB         197           5   142.331406       6.59686847E-08
 CLMB         197           6   133.680466       1.91521025E-07
 CLMB         197           7   49.7257805       8.82916059E-03
 CLMB         197           8   60.9956474       1.93058432E-03
 CLMB         197           9   53.6814117       5.15042804E-03
 CLMB         197          11   130.386597       2.87847570E-07
 CLMB         197          16   78.8143616       1.87920057E-04
 CLMB         197          17   91.6440582       3.64463849E-05
 CLMB         197          18   86.9996796       6.58198769E-05
 CLMB         197          23   136.291855       1.39091000E-07
 CLMB         197          31   104.586166       7.11704661E-06
 CLMB         197          32   98.7961807       1.47507817E-05
 CLMB         197          33   106.306625       5.73979742E-06
 CLMB         197          34   58.7341805       2.60984479E-03
 CLMB         197          35   73.1859818       3.89343273E-04
 CLMB         197          36   61.7360077       1.74989970E-03
 CLMB         197          37   51.2940979       7.12477975E-03
 CLMB         197          38   46.2554474       1.42497355E-02
 CLMB         197          39   42.9495468       2.26181075E-02
 CLMB         197          52   119.498489       1.10783719E-06
 CLMB         197          53   129.567230       3.17785720E-07
 CLMB         197          54   107.723892       4.80053359E-06
 CLMB         198          28   117.485184       1.42008821E-06
 CLMB         198          29   106.732819       5.43520900E-06
 CLMB         198          30   132.837982       2.12635030E-07
 CLMB         224          29   138.899490       1.00575264E-07
 CLMB         211          13   132.425842       2.23061747E-07
 CLMB         211          14   124.567871       5.90993295E-07
 CLMB         211          15   116.361679       1.63235745E-06
 CLMB         211          37   97.0143204       1.84651726E-05
 CLMB         211          38   108.335426       4.45206297E-06
 CLMB         211          39   100.155174       1.24157632E-05
 CLMB        1764          13   137.510101       1.19565712E-07
 CLMB        1764          15   138.959549       9.98898741E-08
 CLMB        1751          10   100.483040       1.19261576E-05
 CLMB        1751          11   112.423889       2.67202358E-06
 CLMB        1751          12   108.519577       4.34789445E-06
 CLMB        1751          40   118.236992       1.29581326E-06
 CLMB        1751          41   133.168503       2.04319818E-07
 CLMB        1751          42   129.719360       3.12198637E-07
 CLMB        1582           7   138.888458       1.00701314E-07
 CLMB        1582           9   122.171700       7.94868015E-07
 CLMB        1582          13   119.448502       1.11479756E-06
 CLMB        1582          14   106.739777       5.43068472E-06
 CLMB        1582          15   118.718651       1.21796973E-06
 CLMB        1582          23   136.301941       1.38919702E-07
 CLMB        1582          25   118.848831       1.19875108E-06
 CLMB        1582          26   125.788048       5.08116443E-07
 CLMB        1582          27   125.791336       5.07912432E-07
 CLMB        1569          10   108.779259       4.20747210E-06
 CLMB        1569          11   95.8012238       2.15240070E-05
 CLMB        1569          12   101.893654       9.97752068E-06
 CLMB        1569          22   140.065903       8.73682424E-08
 CLMB        1569          23   142.252762       6.65546764E-08
 CLMB        1569          24   127.064735       4.33790717E-07
 CLMB        1569          26   143.659485       5.61697888E-08
 CLMB        1569          31   130.051971       3.00028631E-07
 CLMB        1569          32   138.904266       1.00520701E-07
 CLMB        1569          33   126.635750       4.56279537E-07
 CLMB        1569          34   143.743439       5.55565229E-08
 CLMB        1569          35   137.575150       1.18656772E-07
 CLMB        1946           9   127.272285       4.22965286E-07
 CLMB        1946          29   139.368744       9.52353858E-08
 CLMB        1946          33   141.057632       7.73904816E-08
 CLMB        1946          37   97.5252838       1.73054304E-05
 CLMB        1946          38   82.3048859       1.19935547E-04
 CLMB        1946          39   111.351448       3.05459662E-06
 CLMB        1946          46   142.809372       6.24211651E-08
 CLMB        1946          47   137.081406       1.25745643E-07
 CLMB        1933          28   116.861801       1.53733595E-06
 CLMB        1933          29   138.423874       1.06875945E-07
 CLMB        1933          30   113.719063       2.27290002E-06
 CLMB        1933          31   116.174400       1.67297060E-06
 CLMB        1933          32   127.874886       3.91732527E-07
 CLMB        1933          33   99.0205994       1.43384950E-05
 CLMB        1933          36   133.239822       2.02531041E-07
 CLMB        1959           2   125.734955       5.11409326E-07
 CLMB        1777          13   86.2602158       7.23344056E-05
 CLMB        1777          14   71.3148956       4.96685388E-04
 CLMB        1777          15   97.9215317       1.64702415E-05
 CLMB        1777          16   108.961670       4.11580186E-06
 CLMB        1777          17   105.275391       6.53227789E-06
 CLMB        1777          18   100.794464       1.14666309E-05
 CLMB        1777          37   126.584663       4.59042724E-07
 CLMB        1777          38   132.944183       2.09958785E-07
 CLMB        1777          39   115.929794       1.72621094E-06
 CLMB        1777          46   129.789185       3.09638722E-07
 CLMB        1777          47   113.318367       2.38946723E-06
 CLMB        1777          48   135.126221       1.60396539E-07
 CLMB        1791          42   137.500931       1.19693851E-07
 CLMB         182           4   128.378769       3.68622437E-07
 CLMB         182           5   140.866669       7.91466377E-08
 CLMB         182           6   116.856895       1.53826295E-06
 CLMB         182           7   124.206253       6.17563558E-07
 CLMB         182           8   141.552994       7.28569773E-08
 CLMB         182           9   128.231613       3.75084056E-07
 CLMB         182          19   138.059708       1.11913089E-07
 CLMB         182          20   129.251602       3.30597288E-07
 CLMB         182          25   131.033340       2.65148685E-07
 CLMB         182          27   131.499695       2.50935813E-07
 CLMB         182          46   141.413559       7.41298933E-08
 CLMB         182          47   142.720871       6.30761932E-08
 CLMB         169           4   127.717583       3.99856901E-07
 CLMB         169           5   122.891289       7.26853500E-07
 CLMB         169           6   127.216179       4.25888118E-07
 CLMB         169          14   132.399139       2.23806595E-07
 CLMB         169          19   113.385284       2.36994310E-06
 CLMB         169          20   109.680840       3.75736158E-06
 CLMB         169          21   125.609650       5.19191815E-07
 CLMB         169          36   135.522568       1.52266054E-07
 CLMB         170          35   136.165924       1.41233869E-07
 CLMB         170          36   140.394516       8.36869845E-08
 CLMB         195           7   113.117020       2.44835314E-06
 CLMB         195           8   123.466408       6.77076173E-07
 CLMB         195           9   128.809723       3.49783420E-07
 CLMB         195          17   140.213135       8.57167635E-08
 CLMB          13          10   103.342888       8.32514979E-06
 CLMB          13          11   87.4531708       6.21126455E-05
 CLMB          13          12   111.474182       3.00765646E-06
 CLMB          13          16   134.649124       1.70247176E-07
 CLMB          13          18   122.770653       7.37353787E-07
 CLMB          13          25   139.005173       9.93694798E-08
 CLMB          13          28   125.207535       5.44369072E-07
 CLMB          13          29   136.802689       1.30439005E-07
 CLMB          13          30   122.959793       7.20900175E-07
 CLMB          13          37   85.3306198       8.14011801E-05
 CLMB          13          38   97.5757675       1.71915108E-05
 CLMB          13          39   93.6337357       2.82998808E-05
 CLMB          13          44   142.649200       6.36073310E-08
 CLMB          13          46   102.218384       9.58628061E-06
 CLMB          13          47   85.3865280       8.08371478E-05
 CLMB          13          48   110.167778       3.54106669E-06
 CLMB          13          52   128.799500       3.50228646E-07
 CLMB          13          54   127.215363       4.25930580E-07
 CLMB         365           9   130.685913       2.77004943E-07
 CLMB         391          19   133.498917       1.96048234E-07
 CLMB         391          21   139.416382       9.46952952E-08
 CLMB         209          22   139.535538       9.33461024E-08
 CLMB         209          23   118.822121       1.20251025E-06
 CLMB         209          44   134.948532       1.64056999E-07
 CLMB         209          45   142.004852       6.87491166E-08
